scope,scope_type,frame_start,frame_end,frame_count,total_cells,metric,n,min,mean,median,max,p01,p05,p25,p75,p95,p99,std,unit,notes
frame_037,frame,37,37,1,24,middle_radius_px,24,19.7612,22.6866,22.1727,28.0593,19.7901,19.9617,21.5018,23.2783,27.3102,27.9105,2.1531,px,verified output only; failed or incomplete run folders excluded
frame_037,frame,37,37,1,24,minor_axis_length_px,24,38.2178,41.5143,41.4501,44.5844,38.4324,39.2067,40.5232,42.3165,43.7845,44.404,1.57702,px,verified output only; failed or incomplete run folders excluded
frame_037,frame,37,37,1,24,minor_radius_px,24,19.1089,20.7571,20.725,22.2922,19.2162,19.6034,20.2616,21.1583,21.8923,22.202,0.78851,px,verified output only; failed or incomplete run folders excluded
frame_037,frame,37,37,1,24,nearest_neighbor_distance_3d_px,24,60.4488,76.5798,75.8989,103.627,60.4488,61.5758,69.8345,81.6171,99.0928,102.99,10.3614,px,verified output only; failed or incomplete run folders excluded
frame_037,frame,37,37,1,24,nearest_neighbor_distance_xy_px,24,12.4453,49.6101,56.749,78.3955,12.4453,13.386,41.912,62.1445,69.9488,76.4544,19.5532,px,verified output only; failed or incomplete run folders excluded
frame_037,frame,37,37,1,24,neighbors_within_30px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_037,frame,37,37,1,24,neighbors_within_40px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_037,frame,37,37,1,24,neighbors_within_50px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_037,frame,37,37,1,24,pairwise_center_distance_3d_px,276,60.4488,208.3,197.773,450.409,69.8345,87.0998,139.782,267.143,360.645,411.465,85.0892,px,verified output only; failed or incomplete run folders excluded
frame_037,frame,37,37,1,24,pairwise_center_distance_xy_px,276,12.4453,199.917,191.83,450.36,41.912,69.4144,127.141,264.445,358.381,407.983,90.0714,px,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,axis_ratio_major_minor,24,1.09663,1.20105,1.20207,1.31901,1.0974,1.10592,1.14967,1.24312,1.31121,1.31742,0.0621325,ratio,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,cell_count_per_frame,1,24,24,24,24,24,24,24,24,24,24,0,cells,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,ellipsoid_volume_px3,24,37653,49502,47326.6,70431.1,38099.1,39610.7,44102.2,51751.1,67323.7,69949.4,8501.64,px^3,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,major_axis_length_px,24,44.7276,49.837,49.3942,56.2282,44.9462,45.7489,48.2157,50.5897,55.0945,55.9784,2.82612,px,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,major_radius_px,24,22.3638,24.9185,24.6971,28.1141,22.4731,22.8745,24.1079,25.2949,27.5473,27.9892,1.41306,px,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,middle_axis_length_px,24,39.5224,45.3732,44.3453,56.1186,39.5802,39.9234,43.0035,46.5566,54.6205,55.8209,4.3062,px,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,middle_radius_px,24,19.7612,22.6866,22.1727,28.0593,19.7901,19.9617,21.5018,23.2783,27.3102,27.9105,2.1531,px,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,minor_axis_length_px,24,38.2178,41.5143,41.4501,44.5844,38.4324,39.2067,40.5232,42.3165,43.7845,44.404,1.57702,px,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,minor_radius_px,24,19.1089,20.7571,20.725,22.2922,19.2162,19.6034,20.2616,21.1583,21.8923,22.202,0.78851,px,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,nearest_neighbor_distance_3d_px,24,64.4786,81.2849,79.4734,103.54,64.4786,64.7965,72.2392,89.8412,102.495,103.347,11.7427,px,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,nearest_neighbor_distance_xy_px,24,5.2666,50.0333,55.643,70.5042,5.2666,8.16614,47.0796,62.2876,70.2108,70.4367,19.4401,px,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,neighbors_within_30px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,neighbors_within_40px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,neighbors_within_50px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,pairwise_center_distance_3d_px,276,64.4786,212.87,203.486,467.977,72.2392,90.6745,143.43,273.39,365.028,418.436,86.6584,px,verified output only; failed or incomplete run folders excluded
frame_038,frame,38,38,1,24,pairwise_center_distance_xy_px,276,5.2666,204,198.675,467.855,47.0796,70.1527,129.524,267.315,361.673,415.623,91.8605,px,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,axis_ratio_major_minor,24,1.09663,1.20105,1.20207,1.31901,1.0974,1.10592,1.14967,1.24312,1.31121,1.31742,0.0621325,ratio,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,cell_count_per_frame,1,24,24,24,24,24,24,24,24,24,24,0,cells,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,ellipsoid_volume_px3,24,37653,49502,47326.6,70431.1,38099.1,39610.7,44102.2,51751.1,67323.7,69949.4,8501.64,px^3,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,major_axis_length_px,24,44.7276,49.837,49.3942,56.2282,44.9462,45.7489,48.2157,50.5897,55.0945,55.9784,2.82612,px,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,major_radius_px,24,22.3638,24.9185,24.6971,28.1141,22.4731,22.8745,24.1079,25.2949,27.5473,27.9892,1.41306,px,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,middle_axis_length_px,24,39.5224,45.3732,44.3453,56.1186,39.5802,39.9234,43.0035,46.5566,54.6205,55.8209,4.3062,px,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,middle_radius_px,24,19.7612,22.6866,22.1727,28.0593,19.7901,19.9617,21.5018,23.2783,27.3102,27.9105,2.1531,px,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,minor_axis_length_px,24,38.2178,41.5143,41.4501,44.5844,38.4324,39.2067,40.5232,42.3165,43.7845,44.404,1.57702,px,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,minor_radius_px,24,19.1089,20.7571,20.725,22.2922,19.2162,19.6034,20.2616,21.1583,21.8923,22.202,0.78851,px,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,nearest_neighbor_distance_3d_px,24,65.5587,84.045,85.6367,102.903,65.5587,65.6696,79.1557,91.2031,100.577,102.539,10.5725,px,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,nearest_neighbor_distance_xy_px,24,11.9415,49.7816,54.6124,74.4999,11.9415,14.1057,43.0367,63.0525,67.3024,72.846,17.1499,px,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,neighbors_within_30px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,neighbors_within_40px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,neighbors_within_50px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,pairwise_center_distance_3d_px,276,65.5587,215.457,206.081,467.642,79.1557,92.2461,142.082,277.195,371.185,417.877,87.5445,px,verified output only; failed or incomplete run folders excluded
frame_039,frame,39,39,1,24,pairwise_center_distance_xy_px,276,11.9415,206.195,202.112,467.482,43.0367,67.2978,131.587,271.44,369.155,417.448,92.8321,px,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,axis_ratio_major_minor,24,1.04287,1.23194,1.21189,1.72129,1.04316,1.04571,1.0859,1.32149,1.54671,1.68658,0.171559,ratio,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,cell_count_per_frame,1,24,24,24,24,24,24,24,24,24,24,0,cells,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,ellipsoid_volume_px3,24,68048.1,106458,98223.5,188698,69017.9,72330.4,80020.2,112077,172211,185190,33615.3,px^3,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,major_axis_length_px,24,55.0348,64.7016,61.8543,80.8478,55.3507,56.547,59.965,68.9504,80.3034,80.7851,7.32565,px,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,major_radius_px,24,27.5174,32.3508,30.9271,40.4239,27.6753,28.2735,29.9825,34.4752,40.1517,40.3926,3.66283,px,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,middle_axis_length_px,24,46.8678,57.804,57.8314,73.247,47.5478,49.8949,52.8037,60.3595,70.9025,72.8658,6.67738,px,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,middle_radius_px,24,23.4339,28.902,28.9157,36.6235,23.7739,24.9475,26.4018,30.1797,35.4512,36.4329,3.33869,px,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,minor_axis_length_px,24,41.977,53.037,53.9592,66.3188,42.6043,44.8546,47.7888,57.2146,62.9854,65.6301,6.19896,px,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,minor_radius_px,24,20.9885,26.5185,26.9796,33.1594,21.3021,22.4273,23.8944,28.6073,31.4927,32.8151,3.09948,px,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,nearest_neighbor_distance_3d_px,24,69.4562,88.4797,89.9746,107.056,69.4562,70.4192,82.4533,93.9252,104.263,106.433,9.75646,px,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,nearest_neighbor_distance_xy_px,24,18.9199,52.3036,56.0812,75.0254,18.9199,20.4742,49.0397,60.4964,72.3164,74.5365,14.695,px,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,neighbors_within_30px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,neighbors_within_40px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,neighbors_within_50px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,pairwise_center_distance_3d_px,276,69.4562,217.655,210.033,467.508,81.6522,96.1677,141.117,279.813,378.391,419.905,88.5831,px,verified output only; failed or incomplete run folders excluded
frame_040,frame,40,40,1,24,pairwise_center_distance_xy_px,276,18.9199,208.181,202.69,467.026,49.0397,68.9839,132.842,274.816,375.641,419.645,93.8188,px,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,axis_ratio_major_minor,24,1.02129,1.19215,1.17096,1.57038,1.02595,1.04176,1.06688,1.28545,1.39465,1.53066,0.138978,ratio,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,cell_count_per_frame,1,24,24,24,24,24,24,24,24,24,24,0,cells,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,ellipsoid_volume_px3,24,63824.6,105887,98223.5,188698,64796,68746.6,80927.3,112077,161944,182597,32544.6,px^3,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,major_axis_length_px,24,55.0348,63.5105,61.8007,80.5752,55.3856,56.6261,59.1469,67.2095,77.4792,80.1585,6.43941,px,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,major_radius_px,24,27.5174,31.7552,30.9003,40.2876,27.6928,28.313,29.5734,33.6048,38.7396,40.0792,3.2197,px,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,middle_axis_length_px,24,46.8678,57.8244,57.8314,73.247,46.9114,47.4724,53.356,60.3595,69.417,72.4529,6.60469,px,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,middle_radius_px,24,23.4339,28.9122,28.9157,36.6235,23.4557,23.7362,26.678,30.1797,34.7085,36.2265,3.30234,px,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,minor_axis_length_px,24,44.7042,53.7178,54.8797,66.8234,44.8745,45.4839,48.7184,57.3576,63.3191,66.0187,6.20388,px,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,minor_radius_px,24,22.3521,26.8589,27.4398,33.4117,22.4372,22.7419,24.3592,28.6788,31.6595,33.0093,3.10194,px,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,nearest_neighbor_distance_3d_px,24,72.9051,87.2218,88.3344,108.794,72.9051,73.5604,81.1715,91.882,103.777,107.64,9.14247,px,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,nearest_neighbor_distance_xy_px,24,21.624,50.4437,49.5696,72.6161,21.624,22.255,45.1172,61.3666,69.2189,71.8477,14.9234,px,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,neighbors_within_30px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,neighbors_within_40px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,neighbors_within_50px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,pairwise_center_distance_3d_px,276,72.9051,217.899,208.555,459.016,78.4125,93.5007,141.318,283.075,378.835,419.214,88.8298,px,verified output only; failed or incomplete run folders excluded
frame_041,frame,41,41,1,24,pairwise_center_distance_xy_px,276,21.624,208.526,199.865,458.439,45.1172,69.1812,130.679,275.239,376.436,419.024,94.0221,px,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,axis_ratio_major_minor,24,1.02129,1.1912,1.17096,1.57038,1.02595,1.04176,1.06688,1.28545,1.39465,1.53066,0.139631,ratio,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,cell_count_per_frame,1,24,24,24,24,24,24,24,24,24,24,0,cells,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,ellipsoid_volume_px3,24,63824.6,105651,98223.5,188698,64796,68746.6,80927.3,112077,160028,182247,32153.6,px^3,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,major_axis_length_px,24,55.0348,63.4517,61.8007,80.5752,55.3856,56.6261,59.1469,67.2095,77.4792,80.1585,6.38503,px,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,major_radius_px,24,27.5174,31.7258,30.9003,40.2876,27.6928,28.313,29.5734,33.6048,38.7396,40.0792,3.19252,px,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,middle_axis_length_px,24,46.8678,57.7787,57.8314,73.247,46.9114,47.4724,53.356,60.3595,68.4845,72.2006,6.52501,px,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,middle_radius_px,24,23.4339,28.8894,28.9157,36.6235,23.4557,23.7362,26.678,30.1797,34.2423,36.1003,3.2625,px,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,minor_axis_length_px,24,44.7042,53.7194,54.8797,66.8234,44.8745,45.4839,48.7184,57.3576,63.3253,66.0189,6.2063,px,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,minor_radius_px,24,22.3521,26.8597,27.4398,33.4117,22.4372,22.7419,24.3592,28.6788,31.6626,33.0094,3.10315,px,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,nearest_neighbor_distance_3d_px,24,69.5288,85.9052,86.6113,107.518,69.5288,70.4136,80.8198,88.8795,105.497,107.121,9.82627,px,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,nearest_neighbor_distance_xy_px,24,26.4509,52.2891,53.8346,70.3027,26.4509,26.9804,47.6806,60.1654,69.9923,70.3027,12.9539,px,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,neighbors_within_30px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,neighbors_within_40px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,neighbors_within_50px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,pairwise_center_distance_3d_px,276,69.5288,218.343,208.091,457.724,80.1111,93.0071,142.339,282.575,379.229,422.362,89.0819,px,verified output only; failed or incomplete run folders excluded
frame_042,frame,42,42,1,24,pairwise_center_distance_xy_px,276,26.4509,209.294,203.307,457.22,47.6806,68.1094,135.69,275.55,376.669,421.436,94.1261,px,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,axis_ratio_major_minor,24,1.02129,1.21531,1.21189,1.66382,1.02595,1.04176,1.06688,1.31184,1.54448,1.64233,0.166591,ratio,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,cell_count_per_frame,1,24,24,24,24,24,24,24,24,24,24,0,cells,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,ellipsoid_volume_px3,24,63824.6,102555,95555.9,188698,64796,68746.6,80927.3,110564,159936,182247,30650.5,px^3,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,major_axis_length_px,24,55.0348,63.4804,61.8007,80.5752,55.3856,56.6261,59.1469,67.2095,77.4792,80.1585,6.41014,px,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,major_radius_px,24,27.5174,31.7402,30.9003,40.2876,27.6928,28.313,29.5734,33.6048,38.7396,40.0792,3.20507,px,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,middle_axis_length_px,24,46.8678,57.1758,57.4425,73.247,46.9114,47.4724,53.356,59.7949,67.1015,71.8742,6.14579,px,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,middle_radius_px,24,23.4339,28.5879,28.7212,36.6235,23.4557,23.7362,26.678,29.8974,33.5507,35.9371,3.07289,px,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,minor_axis_length_px,24,41.7106,52.8188,53.3825,66.8234,42.3991,44.8153,46.9585,57.1927,62.9854,66.0187,6.31436,px,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,minor_radius_px,24,20.8553,26.4094,26.6913,33.4117,21.1996,22.4076,23.4792,28.5963,31.4927,33.0093,3.15718,px,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,nearest_neighbor_distance_3d_px,24,69.1458,84.0956,82.5031,106.184,69.1458,69.8504,75.962,89.6962,104.092,105.703,10.7657,px,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,nearest_neighbor_distance_xy_px,24,21.2692,53.4388,55.5959,82.6754,21.2692,22.8328,46.6354,64.0791,70.3728,79.8962,15.2957,px,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,neighbors_within_30px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,neighbors_within_40px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,neighbors_within_50px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,pairwise_center_distance_3d_px,276,69.1458,218.788,208.162,456.419,75.962,93.6143,144,282.975,379.457,424.218,89.6181,px,verified output only; failed or incomplete run folders excluded
frame_043,frame,43,43,1,24,pairwise_center_distance_xy_px,276,21.2692,210.262,204.934,456.151,46.6354,69.0619,134.257,276.814,379.162,423.847,94.4171,px,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,axis_ratio_major_minor,24,1.02129,1.25241,1.21189,2.55409,1.02595,1.04176,1.06688,1.31184,1.54448,2.32784,0.304426,ratio,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,cell_count_per_frame,1,24,24,24,24,24,24,24,24,24,24,0,cells,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,ellipsoid_volume_px3,24,50831.6,101248,95555.9,188698,53820,64458.1,79140,110564,159936,182247,32123.7,px^3,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,major_axis_length_px,24,55.0348,63.3741,61.8007,80.5752,55.3856,56.6261,59.1469,66.8514,77.4792,80.1585,6.33178,px,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,major_radius_px,24,27.5174,31.6871,30.9003,40.2876,27.6928,28.313,29.5734,33.4257,38.7396,40.0792,3.16589,px,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,middle_axis_length_px,24,46.8678,57.2284,57.4425,73.247,46.9114,47.4724,53.356,59.7949,67.1015,71.8742,6.12568,px,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,middle_radius_px,24,23.4339,28.6142,28.7212,36.6235,23.4557,23.7362,26.678,29.8974,33.5507,35.9371,3.06284,px,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,minor_axis_length_px,24,26.1726,52.1714,53.3825,66.8234,30.4349,44.8153,46.9585,57.1927,62.9854,66.0187,7.99342,px,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,minor_radius_px,24,13.0863,26.0857,26.6913,33.4117,15.2174,22.4076,23.4792,28.5963,31.4927,33.0093,3.99671,px,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,nearest_neighbor_distance_3d_px,24,68.7025,84.1124,82.2152,99.7381,68.7025,69.5375,77.4015,90.011,98.017,99.3708,9.18682,px,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,nearest_neighbor_distance_xy_px,24,27.9781,53.7169,53.8998,82.6849,27.9781,29.3067,47.216,61.3118,75.8042,81.3391,13.4292,px,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,neighbors_within_30px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,neighbors_within_40px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,neighbors_within_50px_3d,24,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,pairwise_center_distance_3d_px,276,68.7025,219.624,210.334,460.133,77.4015,95.237,142.33,283.226,380.765,432.406,90.2342,px,verified output only; failed or incomplete run folders excluded
frame_044,frame,44,44,1,24,pairwise_center_distance_xy_px,276,27.9781,211.029,203.579,459.836,47.216,68.6434,137.714,276.314,378.803,432.13,95.0062,px,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,axis_ratio_major_minor,26,1.04156,1.30965,1.21189,2.74209,1.04189,1.04319,1.07565,1.31698,2.37613,2.71774,0.420822,ratio,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,cell_count_per_frame,1,26,26,26,26,26,26,26,26,26,26,0,cells,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,ellipsoid_volume_px3,26,22800.9,92646.8,88533.9,188698,23047.3,33796.1,73848.3,108236,152438,180496,34336.2,px^3,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,major_axis_length_px,26,52.6094,61.4962,60.3688,80.5752,52.6296,52.8936,57.0838,63.9079,76.6232,80.1222,6.92292,px,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,major_radius_px,26,26.3047,30.7481,30.1844,40.2876,26.3148,26.4468,28.5419,31.9539,38.3116,40.0611,3.46146,px,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,middle_axis_length_px,26,43.1428,55.3968,56.3194,73.247,43.1762,44.1741,51.1386,58.6784,65.5962,71.4599,6.69898,px,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,middle_radius_px,26,21.5714,27.6984,28.1597,36.6235,21.5881,22.087,25.5693,29.3392,32.7981,35.73,3.34949,px,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,minor_axis_length_px,26,19.1859,49.8879,50.6924,63.3246,19.3701,26.1182,46.5097,56.2789,60.2605,62.7592,10.105,px,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,minor_radius_px,26,9.59295,24.9439,25.3462,31.6623,9.68507,13.0591,23.2549,28.1395,30.1303,31.3796,5.0525,px,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,nearest_neighbor_distance_3d_px,26,61.3516,79.7977,81.8117,95.0725,61.3516,62.3647,73.8485,85.612,93.9784,94.8616,9.74499,px,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,nearest_neighbor_distance_xy_px,26,23.0821,47.0702,46.2002,83.3776,23.0821,23.7465,35.1325,60.5013,70.8206,80.5233,15.5817,px,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,neighbors_within_30px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,neighbors_within_40px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,neighbors_within_50px_3d,26,0,0,0,0,0,0,0,0,0,0,0,count,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,pairwise_center_distance_3d_px,325,61.3516,213.363,204.598,460.794,74.589,92.448,140.581,273.839,370.865,430.003,88.052,px,verified output only; failed or incomplete run folders excluded
frame_045,frame,45,45,1,26,pairwise_center_distance_xy_px,325,23.0821,204.532,199.745,460.533,36.3124,69.2521,132.812,271.881,369.081,428.971,93.0245,px,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,axis_ratio_major_minor,26,1.04156,1.30924,1.21189,2.74209,1.04189,1.04319,1.07565,1.31698,2.37613,2.71774,0.421002,ratio,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,cell_count_per_frame,1,26,26,26,26,26,26,26,26,26,26,0,cells,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,ellipsoid_volume_px3,26,22800.9,92603,88533.9,188698,23047.3,33796.1,73848.3,108236,152438,180496,34364.4,px^3,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,major_axis_length_px,26,52.6094,61.4997,60.3688,80.5752,52.6296,52.8936,57.0838,63.9079,76.6232,80.1222,6.91927,px,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,major_radius_px,26,26.3047,30.7498,30.1844,40.2876,26.3148,26.4468,28.5419,31.9539,38.3116,40.0611,3.45964,px,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,middle_axis_length_px,26,43.1428,55.3393,56.3194,73.247,43.1762,44.1741,50.7968,58.6784,65.5962,71.4599,6.73211,px,verified output only; failed or incomplete run folders excluded
frame_046,frame,46,46,1,26,middle_radius_px,26,21.5714,27.6697,28.1597,36.6235,21.5881,22.087,25.3984,29.3392,32.7981,35.73,3.36605,px,verified output only; failed or incomplete run folders excluded
